paper_experiment_id,paper_group,benchmark,stage,split,history_index,loop_id,selected,derived,dataset,metric,value,unit,formula
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,validity,74.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_mechsel,accuracy,30.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_mechsel,correct_count,15.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_mechsel,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,bleu,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,levenshtein,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,maccs_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,morgan_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,rdk_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,total_count,42.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,valid_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,validity,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_rcr,exact_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_rcr,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_rcr,total_count,45.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,bleu,41.9,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,levenshtein,13.64,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,maccs_sims,22.43,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,morgan_sims,13.66,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,rdk_sims,18.94,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,valid_count,40.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,validity,80.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,True,__paper_aggregate__,accuracy,36.0,percent,mechanism-selection accuracy
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,True,__paper_aggregate__,fingerprint_similarity,15.263333333333334,percent,"mean Morgan fingerprint similarity of fs, retro, and nepp"
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,bleu,38.88,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,levenshtein,21.36,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,maccs_sims,48.85,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,morgan_sims,33.57,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,rdk_sims,39.31,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,valid_count,37.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_fs,validity,74.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_mechsel,accuracy,36.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_mechsel,correct_count,18.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_mechsel,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,bleu,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,levenshtein,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,maccs_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,morgan_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,rdk_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,total_count,42.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,valid_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_nepp,validity,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_rcr,exact_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_rcr,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_rcr,total_count,45.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,bleu,46.16,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,levenshtein,13.32,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,maccs_sims,21.52,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,morgan_sims,12.22,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,rdk_sims,16.88,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,valid_count,36.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,final,validation,,,True,False,chemcotbench_reaction_retro,validity,72.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,True,__paper_aggregate__,accuracy,50.0,percent,mechanism-selection accuracy
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,True,__paper_aggregate__,fingerprint_similarity,5.670000000000001,percent,"mean Morgan fingerprint similarity of fs, retro, and nepp"
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,bleu,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,levenshtein,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,maccs_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,morgan_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,rdk_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,valid_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_fs,validity,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_mechsel,accuracy,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_mechsel,correct_count,25.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_mechsel,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,bleu,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,levenshtein,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,maccs_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,morgan_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,rdk_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,total_count,42.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,valid_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_nepp,validity,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_rcr,exact_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_rcr,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_rcr,total_count,45.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,bleu,56.96,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,levenshtein,13.74,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,maccs_sims,27.71,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,morgan_sims,17.01,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,rdk_sims,23.76,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,valid_count,45.0,,
ft-agent/main/chemcotbench_reaction/run-1,ft-agent-main,chemcotbench_reaction,loop,validation,0,0,False,False,chemcotbench_reaction_retro,validity,90.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,True,__paper_aggregate__,accuracy,36.0,percent,mechanism-selection accuracy
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,True,__paper_aggregate__,fingerprint_similarity,15.263333333333334,percent,"mean Morgan fingerprint similarity of fs, retro, and nepp"
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,bleu,38.88,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,levenshtein,21.36,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,maccs_sims,48.85,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,morgan_sims,33.57,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,rdk_sims,39.31,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,valid_count,37.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_fs,validity,74.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_mechsel,accuracy,36.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_mechsel,correct_count,18.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_mechsel,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,bleu,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,levenshtein,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,maccs_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,morgan_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,rdk_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,total_count,42.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,valid_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_nepp,validity,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_rcr,exact_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_rcr,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_rcr,total_count,45.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,bleu,46.16,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,levenshtein,13.32,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,maccs_sims,21.52,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,morgan_sims,12.22,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,rdk_sims,16.88,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,valid_count,36.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,baseline,validation,,,False,False,chemcotbench_reaction_retro,validity,72.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,True,__paper_aggregate__,accuracy,32.0,percent,mechanism-selection accuracy
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,True,__paper_aggregate__,fingerprint_similarity,14.83,percent,"mean Morgan fingerprint similarity of fs, retro, and nepp"
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,bleu,45.04,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,levenshtein,19.34,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,maccs_sims,45.77,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,morgan_sims,30.85,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,rdk_sims,36.08,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,valid_count,37.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_fs,validity,74.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_mechsel,accuracy,32.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_mechsel,correct_count,16.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_mechsel,total_count,50.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,bleu,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,levenshtein,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,maccs_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,morgan_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,rdk_sims,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,total_count,42.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,valid_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_nepp,validity,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_rcr,exact_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_rcr,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_rcr,total_count,45.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,bleu,43.03,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,exact_match,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,exact_match_count,0.0,,
ft-agent/main/chemcotbench_reaction/run-2,ft-agent-main,chemcotbench_reaction,final,test,,,True,False,chemcotbench_reaction_retro,levenshtein,13.92,,
